"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,0,1,0,1,3,"Nathaniel Hawthorne","Neil Gaiman","Lucy Maud","Isabel Allende","Michael Crichton","Zadie Smith","Herman Melville","White / Caucasian","Man",39,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.360306125380367,0.886250797591493,0.30045146752404,0.843142216125642,0.597537651655386,1.22050010028143,0.104162425165251,0.767855301629215,0.697505942358631,126
1,1,0,1,0,0,0,1,4,"Isabel Allende","Gabriel Garcia Marquez","Zadie Smith","John Steinbeck","Sylvia Plath","Joyce Carol Oates","Jack London","Asian / Pacific Islander","Woman",44,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.145741803524643,0.37128810288406,0.801203913397441,0.327143307848015,0.338473380151218,0.652032424323613,0.104162425165251,0.183045475559744,0.313080108349536,126
0,1,1,1,0,1,0,0,3,"Isabel Allende","J.R.R. Tolkien","Sylvia Plath","Charles Dickens","Joyce Carol Oates","Michael Crichton","Neil Gaiman","White / Caucasian","Man",45,1,1,"6Conservative",6,2,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,0.652032424323613,-0.465031154972732,-0.401764350509726,-0.071587693719615,126
1,1,1,0,0,1,0,1,0,"George Orwell","Ernest Hemingway","J.D. Salinger","J.R.R. Tolkien","Jack London","Michael Crichton","Kurt Vonnegut","White / Caucasian","Woman",50,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-0.704854508707238,-1.05952450534408,-1.05337060354983,-0.465031154972732,1.35266512769868,-0.0552455436079591,126
0,1,1,1,0,0,0,1,2,"Jane Austen","Charles Dickens","George Orwell","Ray Bradbury","Sylvia Plath","John Steinbeck","Michael Crichton","White / Caucasian","Woman",61,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,1,1,"Jane Austen","George Orwell","Ernest Hemingway","Ray Bradbury","F. Scott Fitzgerald","J.R.R. Tolkien","Kurt Vonnegut","White / Caucasian","Woman",40,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,1,0,0,0,0,1,0,"George Orwell","Cormac McCarthy","F. Scott Fitzgerald","Ernest Hemingway","John Steinbeck","Charles Dickens","Nathaniel Hawthorne","White / Caucasian","Man",33,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.37128810288406,0.30045146752404,-0.704854508707238,0.0817977967703073,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,1,1,1,"F. Scott Fitzgerald","J.R.R. Tolkien","Ray Bradbury","Joyce Carol Oates","Kurt Vonnegut","Neil Gaiman","Charles Dickens","White / Caucasian","Man",26,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.360306125380367,0.37128810288406,0.30045146752404,-0.188855600429611,0.210797523839714,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
0,1,1,1,0,1,1,1,1,"Neil Gaiman","Ray Bradbury","Cormac McCarthy","Kurt Vonnegut","Michael Crichton","Isabel Allende","J.R.R. Tolkien","Black or African American","Man",35,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.145741803524643,-0.658637286530808,-0.20030097834936,-0.188855600429611,-0.298383917208605,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,1,0,1,0,0,0,1,0,"Jack London","J.R.R. Tolkien","George Orwell","Ray Bradbury","Michael Crichton","Charles Dickens","John Steinbeck","White / Caucasian","Man",40,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,0.37128810288406,0.30045146752404,0.327143307848015,0.339797250909121,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,1,0,1,0,1,1,1,0,"Cormac McCarthy","F. Scott Fitzgerald","J.D. Salinger","J.R.R. Tolkien","Kurt Vonnegut","Charles Dickens","George Orwell","White / Caucasian","Man",35,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,1,0,1,1,1,0,2,"George Orwell","Ernest Hemingway","Sylvia Plath","J.R.R. Tolkien","J.D. Salinger","Joyce Carol Oates","Isabel Allende","White / Caucasian","Woman",54,0,1,"2Liberal",2,-2,"Independent",0,1,0,1.37240198319039,1.40121349229893,1.30195635927084,1.35914112440327,1.35867823979086,0.652032424323613,0.673356005303233,0.767855301629215,0.697747910418687,126
1,1,1,0,1,1,1,0,2,"Jane Austen","Gabriel Garcia Marquez","George Orwell","Zadie Smith","Neil Gaiman","Ernest Hemingway","Isabel Allende","White / Caucasian","Woman",30,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.37240198319039,1.40121349229893,1.30195635927084,1.8751400326809,1.48767796686026,0.652032424323613,0.104162425165251,0.183045475559744,0.313080108349536,126
1,1,1,0,1,1,1,0,0,"Gabriel Garcia Marquez","Charles Dickens","J.R.R. Tolkien","George Orwell","John Steinbeck","Ray Bradbury","Isabel Allende","White / Caucasian","Woman",20,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,1.37240198319039,1.91617618700636,1.80270880514424,1.8751400326809,1.74160675200547,1.22050010028143,2.38093674571718,1.35266512769868,1.65136732456576,126
1,1,1,0,0,0,0,1,3,"Sylvia Plath","Ray Bradbury","Kurt Vonnegut","J.R.R. Tolkien","Jane Austen","Isabel Allende","Jack London","White / Caucasian","Man",45,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.805595720198867,-1.05337060354983,-0.465031154972732,-0.986574176579196,-0.834991978367253,126
0,1,1,1,0,0,1,1,0,"Charles Dickens","Ernest Hemingway","Michael Crichton","J.R.R. Tolkien","J.D. Salinger","George Orwell","F. Scott Fitzgerald","Asian / Pacific Islander","Man",45,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,1,1,"Michael Crichton","Kurt Vonnegut","John Steinbeck","Sylvia Plath","Cormac McCarthy","Ray Bradbury","Herman Melville","White / Caucasian","Man",42,1,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,1,1,0,0,3,"Sylvia Plath","Jane Austen","Zadie Smith","J.D. Salinger","Michael Crichton","Herman Melville","Joyce Carol Oates","White / Caucasian","Non-binary",35,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.188855600429611,-0.550084010903208,-0.484902927592016,-1.03422473511071,-0.986574176579196,-0.835233946427309,126
1,1,0,1,0,1,1,1,2,"Charles Dickens","Ernest Hemingway","Jane Austen","F. Scott Fitzgerald","Nathaniel Hawthorne","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Woman",36,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,1,0,"J.D. Salinger","F. Scott Fitzgerald","George Orwell","J.R.R. Tolkien","John Steinbeck","Michael Crichton","Jack London","White / Caucasian","Man",34,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.360306125380367,-0.658637286530808,-0.701053424222761,0.327143307848015,-0.168060319381296,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,1,2,"Jane Austen","Neil Gaiman","Charles Dickens","F. Scott Fitzgerald","Nathaniel Hawthorne","Sylvia Plath","Lucy Maud","White / Caucasian","Woman",37,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,-1.17359998123824,-0.701053424222761,-1.22085341698487,-1.06333612094513,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
0,1,1,1,1,1,0,0,2,"F. Scott Fitzgerald","J.R.R. Tolkien","George Orwell","Sylvia Plath","Jane Austen","Ernest Hemingway","Joyce Carol Oates","White / Caucasian","Woman",39,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.866354054285377,1.91617618700636,1.80270880514424,1.8751400326809,1.61509476977922,-1.05337060354983,2.38093674571718,-0.986574176579196,0.113663988529385,126
0,1,1,1,0,0,0,1,3,"Lucy Maud","J.D. Salinger","Sylvia Plath","Jane Austen","John Steinbeck","F. Scott Fitzgerald","Ernest Hemingway","White / Caucasian","Woman",41,0,1,"6Conservative",6,2,"Independent",0,1,0,-0.651789732429653,-1.17359998123824,-1.20180587009616,-0.704854508707238,-0.933012523117823,-1.05337060354983,-0.465031154972732,-0.986574176579196,-0.834991978367253,126
1,1,1,0,0,0,0,1,0,"Kurt Vonnegut","Herman Melville","George Orwell","Michael Crichton","Cormac McCarthy","Charles Dickens","John Steinbeck","Black or African American","Man",35,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,0.673356005303233,-0.986574176579196,-0.455529591608598,126
0,1,1,1,0,1,1,1,1,"Charles Dickens","Jane Austen","Ray Bradbury","Ernest Hemingway","Michael Crichton","F. Scott Fitzgerald","Gabriel Garcia Marquez","White / Caucasian","Woman",53,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,0,1,1,0,1,1,1,1,"Ernest Hemingway","Kurt Vonnegut","Jane Austen","Michael Crichton","Charles Dickens","John Steinbeck","Gabriel Garcia Marquez","Asian / Pacific Islander","Man",39,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,1,1,2,"J.R.R. Tolkien","Ray Bradbury","Gabriel Garcia Marquez","Charles Dickens","Sylvia Plath","Jane Austen","George Orwell","White / Caucasian","Woman",64,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.145741803524643,-1.17359998123824,0.30045146752404,-0.704854508707238,-0.43093620648652,0.0835647483657986,0.104162425165251,-0.986574176579196,-0.266282334349382,126
0,1,1,1,1,1,1,0,2,"Jack London","John Steinbeck","Jane Austen","Sylvia Plath","Ernest Hemingway","Charles Dickens","Isabel Allende","White / Caucasian","Woman",69,0,1,"5Slightly conservative",5,1,"Democrat",1,0,0,0.866354054285377,0.886250797591493,0.801203913397441,0.843142216125642,0.849237745349988,0.652032424323613,1.24254958544122,0.767855301629215,0.887479103798015,126
1,1,1,0,0,1,0,0,0,"J.R.R. Tolkien","George Orwell","Ray Bradbury","Nathaniel Hawthorne","Michael Crichton","Charles Dickens","Neil Gaiman","White / Caucasian","Man",51,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,0,0,0,2,"George Orwell","Ray Bradbury","Jane Austen","Gabriel Garcia Marquez","J.R.R. Tolkien","Isabel Allende","Jorge Luis Borges","White / Caucasian","Woman",45,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,-0.658637286530808,1.30195635927084,-0.704854508707238,0.201204654579543,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
0,1,1,1,0,0,0,1,1,"Nathaniel Hawthorne","Charles Dickens","Jane Austen","Jack London","J.D. Salinger","Herman Melville","Ernest Hemingway","White / Caucasian","Woman",45,0,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,1.8784499120954,-1.17359998123824,0.30045146752404,-1.22085341698487,-0.0538880046509171,0.652032424323613,-1.03422473511071,0.767855301629215,0.128554330280704,126
1,0,1,1,0,1,1,1,0,"Charles Dickens","Ernest Hemingway","Cormac McCarthy","Herman Melville","Nathaniel Hawthorne","Michael Crichton","George Orwell","White / Caucasian","Man",58,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,1,1,1,1,3,"Jane Austen","Gabriel Garcia Marquez","Isabel Allende","J.R.R. Tolkien","Zadie Smith","Michael Crichton","Lucy Maud","White / Caucasian","Woman",43,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.37240198319039,1.40121349229893,1.80270880514424,1.35914112440327,1.48386635125921,-0.484902927592016,0.104162425165251,-0.401764350509726,-0.26083495097883,126
0,1,1,1,1,1,1,0,2,"George Orwell","J.D. Salinger","Gabriel Garcia Marquez","Lucy Maud","Joyce Carol Oates","Ray Bradbury","Isabel Allende","White / Caucasian","Woman",39,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.37240198319039,0.886250797591493,1.30195635927084,0.843142216125642,1.10093783904459,1.78896777623924,1.24254958544122,1.35266512769868,1.46139416312638,126
1,0,1,1,0,0,0,1,0,"Michael Crichton","Cormac McCarthy","Kurt Vonnegut","Ray Bradbury","Jack London","George Orwell","Ernest Hemingway","White / Caucasian","Man",37,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.145741803524643,-0.143674591823374,-0.20030097834936,-0.188855600429611,-0.169643243531747,0.0835647483657986,0.104162425165251,0.183045475559744,0.123590883030265,126
1,0,1,1,0,0,1,1,0,"Herman Melville","Ray Bradbury","Charles Dickens","J.R.R. Tolkien","George Orwell","John Steinbeck","J.D. Salinger","White / Caucasian","Man",60,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,1,0,"George Orwell","F. Scott Fitzgerald","Neil Gaiman","J.R.R. Tolkien","Ernest Hemingway","Michael Crichton","Herman Melville","White / Caucasian","Man",39,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,0.843142216125642,-0.672525324135856,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,0,1,1,1,4,"Ray Bradbury","Isabel Allende","Joyce Carol Oates","Michael Crichton","Lucy Maud","Jane Austen","J.R.R. Tolkien","White / Caucasian","Woman",49,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-0.658637286530808,-1.20180587009616,-0.704854508707238,-0.930783831667217,-1.05337060354983,-0.465031154972732,-0.401764350509726,-0.640055369677429,126
1,0,1,1,0,1,1,1,1,"Ernest Hemingway","J.R.R. Tolkien","Ray Bradbury","Michael Crichton","Lucy Maud","Charles Dickens","Gabriel Garcia Marquez","White / Caucasian","Man",59,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.866354054285377,-1.17359998123824,-1.20180587009616,-0.704854508707238,-0.553476576439066,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,1,0,1,0,0,0,1,1,"Ernest Hemingway","F. Scott Fitzgerald","John Steinbeck","J.D. Salinger","Jane Austen","Charles Dickens","Jack London","Asian / Pacific Islander","Man",51,1,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,1,1,1,1,1,"Ian McEwan","Jane Austen","George Saunders","Jorge Luis Borges","John Steinbeck","Ray Bradbury","Lucy Maud","White / Caucasian","Man",31,1,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,0.866354054285377,1.40121349229893,0.801203913397441,0.843142216125642,0.977978419026847,1.22050010028143,1.24254958544122,1.35266512769868,1.27190493780711,126
1,1,1,0,0,1,0,1,2,"F. Scott Fitzgerald","George Orwell","Lucy Maud","Nathaniel Hawthorne","Charles Dickens","Jane Austen","Herman Melville","Black or African American","Woman",57,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15783766133466,-1.17359998123824,-0.701053424222761,-1.22085341698487,-1.06333612094513,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,1,1,0,0,2,"J.R.R. Tolkien","Ray Bradbury","Charles Dickens","Isabel Allende","Zadie Smith","Herman Melville","Joyce Carol Oates","White / Caucasian","Woman",34,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15783766133466,0.886250797591493,1.30195635927084,0.843142216125642,0.468377927913328,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,0,0,1,"Charles Dickens","Michael Crichton","George Orwell","Ray Bradbury","Jane Austen","J.R.R. Tolkien","Neil Gaiman","White / Caucasian","Woman",54,0,1,"2Liberal",2,-2,"Democrat",1,0,0,0.360306125380367,-0.143674591823374,-0.701053424222761,-0.188855600429611,-0.168319372773845,0.652032424323613,-0.465031154972732,0.183045475559744,0.123348914970208,126
1,1,0,1,0,0,0,1,1,"Jane Austen","J.R.R. Tolkien","Jack London","Charles Dickens","Cormac McCarthy","Michael Crichton","Ernest Hemingway","White / Caucasian","Woman",36,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15783766133466,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.18852423241348,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
1,0,1,1,0,0,0,1,0,"Charles Dickens","Michael Crichton","J.R.R. Tolkien","F. Scott Fitzgerald","Nathaniel Hawthorne","Herman Melville","John Steinbeck","Black or African American","Woman",45,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,0.104162425165251,-0.401764350509726,-0.26083495097883,126
0,1,1,1,1,0,0,0,4,"J.R.R. Tolkien","Michael Crichton","Jane Austen","Joyce Carol Oates","Lucy Maud","Isabel Allende","Zadie Smith","White / Caucasian","Woman",72,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,1.40121349229893,1.30195635927084,1.35914112440327,0.852630310885846,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
0,1,1,1,0,1,1,1,3,"J.R.R. Tolkien","F. Scott Fitzgerald","Sylvia Plath","Kurt Vonnegut","Zadie Smith","Jane Austen","Gabriel Garcia Marquez","White / Caucasian","Woman",27,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.651789732429653,-0.658637286530808,-0.701053424222761,-0.704854508707238,-0.679083737972615,-0.484902927592016,-0.465031154972732,-0.401764350509726,-0.450566144358158,126
1,1,1,0,0,0,1,1,0,"Ray Bradbury","George Orwell","Kurt Vonnegut","J.R.R. Tolkien","F. Scott Fitzgerald","Michael Crichton","J.D. Salinger","White / Caucasian","Man",33,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.651789732429653,-1.17359998123824,-1.20180587009616,-1.22085341698487,-1.06201225018723,-1.05337060354983,-1.03422473511071,-0.986574176579196,-1.02472317174658,126
0,1,1,1,0,1,1,1,1,"Ray Bradbury","Nathaniel Hawthorne","Joyce Carol Oates","John Steinbeck","Kurt Vonnegut","Jack London","J.R.R. Tolkien","White / Caucasian","Man",34,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.8784499120954,1.91617618700636,1.80270880514424,1.8751400326809,1.86811873423172,2.35743545219706,2.38093674571718,2.52228477983763,2.42021899258395,126
